ambiguity_risk,default_semantics,enum_domain,field_name,field_path,fingerprint_participation,historical_availability,historical_version,institutional_decision_participation,model,nullable,point_in_time_source,policy_dependency,producer,required,serialization_format,source_file,source_sha256,trade_plan_participation,type
MEDIUM,NO_DEFAULT,,setup_rationale,recommendation.trade_plan.setup_rationale,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'str'>
MEDIUM,NO_DEFAULT,,setup_readiness_reason,recommendation.trade_plan.setup_readiness_reason,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'str'>
MEDIUM,NO_DEFAULT,,setup_stage,recommendation.trade_plan.setup_stage,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'str'>
MEDIUM,NO_DEFAULT,,setup_type,recommendation.evidence_assessment.setup_quality.setup_type,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,SetupQualityAssessment,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'str'>
MEDIUM,NO_DEFAULT,,signals,recommendation.evidence_assessment.signals,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,EvidenceAssessment,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,"tuple[alpha.recommendation_intelligence.models.EvidenceSignal, ...]"
MEDIUM,NO_DEFAULT,,stop_chase_price,recommendation.trade_plan.stop_chase_price,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,stop_level,recommendation.evidence_assessment.candle_pattern.stop_level,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,CandlePatternAssessment,true,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,structure_state,recommendation.evidence_assessment.price_volume.price_evidence.structure_state,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,PriceEvidence,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'str'>
MEDIUM,NO_DEFAULT,,support_level_used,recommendation.trade_plan.support_level_used,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,support_resistance_state,recommendation.evidence_assessment.price_volume.price_evidence.support_resistance_state,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,PriceEvidence,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'str'>
MEDIUM,NO_DEFAULT,,supporting_evidence,recommendation.supporting_evidence,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,RecommendationReport,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,"tuple[alpha.recommendation_intelligence.models.RecommendationEvidence, ...]"
MEDIUM,NO_DEFAULT,,supports_buy,recommendation.evidence_assessment.price_volume.supports_buy,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,PriceVolumeAssessment,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'bool'>
MEDIUM,NO_DEFAULT,,supports_sell,recommendation.evidence_assessment.price_volume.supports_sell,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,PriceVolumeAssessment,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'bool'>
MEDIUM,NO_DEFAULT,,swing_high,recommendation.trade_plan.swing_high,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,swing_low,recommendation.trade_plan.swing_low,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,target_1,recommendation.trade_plan.target_1,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,target_2,recommendation.trade_plan.target_2,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,target_3,recommendation.trade_plan.target_3,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,true,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,decimal.Decimal | None
MEDIUM,NO_DEFAULT,,trade_plan,recommendation.trade_plan,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationReport,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'alpha.recommendation_intelligence.models.RecommendationTradePlan'>
MEDIUM,NO_DEFAULT,,trade_plan_explanation,recommendation.trade_plan.trade_plan_explanation,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'str'>
MEDIUM,NO_DEFAULT,,trailing_stop_strategy,recommendation.trade_plan.trailing_stop_strategy,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<class 'str'>
MEDIUM,NO_DEFAULT,,trend_state,recommendation.evidence_assessment.price_volume.price_evidence.trend_state,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,PriceEvidence,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'str'>
MEDIUM,NO_DEFAULT,,unavailable_reasons,recommendation.trade_plan.unavailable_reasons,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,"tuple[str, ...]"
MEDIUM,NO_DEFAULT,,volatility_state,recommendation.evidence_assessment.price_volume.price_evidence.volatility_state,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,PriceEvidence,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'str'>
MEDIUM,NO_DEFAULT,,volume_confirmed,recommendation.evidence_assessment.candle_pattern.volume_confirmed,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,CandlePatternAssessment,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'bool'>
MEDIUM,NO_DEFAULT,,volume_dry_up_score,recommendation.evidence_assessment.price_volume.volume_evidence.volume_dry_up_score,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,VolumeEvidence,false,point-in-time technical evidence,RECOMMENDATION_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,volume_evidence,recommendation.evidence_assessment.price_volume.volume_evidence,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,PriceVolumeAssessment,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'alpha.recommendation_intelligence.models.VolumeEvidence'>
MEDIUM,NO_DEFAULT,,volume_expansion_score,recommendation.evidence_assessment.price_volume.volume_evidence.volume_expansion_score,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,VolumeEvidence,false,point-in-time technical evidence,RECOMMENDATION_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,volume_score,recommendation.evidence_assessment.price_volume.volume_evidence.volume_score,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,VolumeEvidence,false,point-in-time technical evidence,RECOMMENDATION_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,volume_vs_average,recommendation.evidence_assessment.price_volume.volume_evidence.volume_vs_average,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,VolumeEvidence,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,weight,recommendation.evidence_assessment.candle_pattern.weight,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,CandlePatternAssessment,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,,weight,recommendation.evidence_assessment.signals.weight,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,EvidenceSignal,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<class 'decimal.Decimal'>
MEDIUM,NO_DEFAULT,BEARISH|BULLISH|NEUTRAL,direction,recommendation.evidence_assessment.signals.direction,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,false,EvidenceSignal,false,point-in-time technical evidence,PRODUCER_CONTRACT,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,false,<enum 'EvidenceDirection'>
MEDIUM,NO_DEFAULT,BREAKOUT_WITH_VOLUME|CLOSE_ABOVE|CROSS_ABOVE|ENTER_IN_ZONE|PULLBACK_TO_LEVEL|RETEST_HOLD,entry_trigger_style,recommendation.trade_plan.entry_trigger_style,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<enum 'EntryTriggerStyle'>
MEDIUM,NO_DEFAULT,INVALID_OR_NOT_ACTIONABLE|TRIGGER_CONFIRMED|WAITING_FOR_CLOSE_ABOVE|WAITING_FOR_CROSS_ABOVE|WAITING_FOR_VOLUME_CONFIRMATION,trigger_status,recommendation.trade_plan.trigger_status,true,RECONSTRUCTABLE_FOR_DSI002_ONLY,CURRENT_MODEL_BOUND_TO_DSI002_SOURCE,true,RecommendationTradePlan,false,"point-in-time price, volatility and setup state",ENTRY_AND_TRADE_PLAN_POLICY,RecommendationEngine._build_one,true,CANONICAL_JSON_V1,alpha/recommendation_intelligence/models.py,262f6d805c9342bce2d1d9330ac5c1995bfdae77b51eb6f972c47ac4b22f93e3,true,<enum 'TriggerStatus'>
